Age,SLOCAsItIs,SLOCNoCommentPrettyPrinter,SLOCStandard,CommentCodeRation,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,McCabeWOCases,IndentSTD,MaximumBlockDepth,totalFanOut,uniqueFanOut,n1,n2,N1,N2,Vocabulary,Length,Volume,Difficulty,Effort,Time,HalsteadBugs,MaintainabilityIndex,isPrivate,isProtected,isDefault,isPublic,isStatic,isAbstract,isGetterSetter,SATD,Parameters,LocalVariables,EnclosedExpressions,MaxEnclosedNesting,Developers,ChangeAtMethodAge,ProjectAge,CommitDate-ProjectFirstDate,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledCommit,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file
3710,12#12#12#13#13,12#12#12#12#12,12#12#12#13#13,0.0#0.0#0.0#0.0#0.0,0.03264312073588371#0.011113903485238552#0.003854196984320879#0.0011886926367878914#0.014459384605288506,6.813671129579027E-4#1.0031419596991392E-4#2.359513950647621E-5#6.004125724242312E-6#4.656318489482515E-4,3#3#3#3#3,1#1#1#2#2,4#4#4#5#5,3#3#3#3#3,3#3#3#3#3,3.83#3.83#3.83#4.54#4.54,2#2#2#2#2,8#8#8#10#10,7#7#7#7#7,31.0#31.0#31.0#33.0#33.0,12.0#16.0#19.0#20.0#11.0,64.0#68.0#71.0#77.0#68.0,19.0#23.0#26.0#28.0#19.0,43.0#47.0#50.0#53.0#44.0,83.0#91.0#97.0#105.0#87.0,450.37997#505.4676#547.45404#601.43164#474.97055,24.541668#22.28125#21.210527#23.1#28.5,11053.076#11262.45#11611.789#13893.071#13536.661,614.0598#625.69165#645.09937#771.8373#752.03674,0.15012665#0.1684892#0.18248469#0.20047721#0.15832351,98.28203582763672#97.68199920654297#97.2670669555664#95.48139190673828#96.70890808105469,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1#1#1#1#1,1#1#1#1#1,1#1#1#1#1,jfarcand#unknown#jfarcand#jfarcand#Patrick,0#7#8#11#253,2#9#10#13#255,29/04/10-27/04/10#06/05/10-27/04/10#07/05/10-27/04/10#10/05/10-27/04/10#07/01/11-27/04/10,0#1#1#2#2,0#2#2#3#4,0#22#25#73#85,0#22#25#49#85,0#4#4#4#69,0#4#4#4#69,0#0#0#0#0,0#0#1#1#0,0#0#1#1#0,2906.json
3710,76#81#81#81#82#81#85#89#108#119#122#126#142#132#130#127#127#133#135#134#134#134,58#63#63#63#64#64#67#71#84#93#93#97#97#89#87#86#86#86#87#86#86#86,61#66#66#66#67#65#68#71#86#95#98#102#118#110#108#105#105#111#112#111#111#111,0.01639344262295082#0.015151515151515152#0.015151515151515152#0.015151515151515152#0.014925373134328358#0.015384615384615385#0.014705882352941176#0.014084507042253521#0.011627906976744186#0.010526315789473684#0.01020408163265306#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.7168757245198994E-37#1.4150145245516334E-42#1.4181629978073871E-42#1.418168761140789E-42#1.293410866520441E-43#8.298921595059707E-42#2.2323158633898392E-42#2.352639300573972E-45#1.0285223252533267E-58#1.9418536439903958E-69#1.1189238461674427E-73#9.814007134092113E-75#1.9558539544473114E-75#2.4169097753312406E-69#9.64362775227539E-69#5.013055076155236E-66#3.550193074926956E-66#3.3744631476448796E-66#2.1427953850200977E-67#3.269646878280707E-66#5.255594745240374E-68#3.655036830503399E-68,10#12#12#12#12#12#13#15#17#19#19#19#19#17#16#16#16#16#16#16#16#16,10#11#11#11#11#11#12#15#19#21#21#21#21#16#15#15#15#15#15#15#15#15,20#23#23#23#23#23#25#30#36#40#40#40#40#33#31#31#31#31#31#31#31#31,14#15#15#15#15#15#16#19#23#25#25#25#25#20#19#19#19#19#19#19#19#19,14#15#15#15#15#15#16#19#23#25#25#25#25#20#19#19#19#19#19#19#19#19,4.96#4.89#4.89#4.89#5.03#4.73#4.7#4.54#4.41#4.25#4.55#4.51#5.72#5.9#5.94#5.89#5.89#5.88#5.86#5.82#5.82#5.82,4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4,47#54#54#54#56#56#57#60#74#87#95#96#100#94#93#91#91#93#95#93#97#97,22#27#27#27#29#29#29#29#29#33#34#34#35#35#34#33#34#34#35#33#33#33,55.0#62.0#62.0#62.0#64.0#64.0#65.0#64.0#65.0#69.0#70.0#70.0#71.0#71.0#70.0#69.0#70.0#70.0#71.0#69.0#69.0#70.0,42.0#44.0#44.0#44.0#45.0#42.0#42.0#46.0#54.0#59.0#59.0#60.0#60.0#55.0#55.0#53.0#53.0#53.0#53.0#52.0#52.0#52.0,403.0#443.0#443.0#443.0#450.0#439.0#449.0#471.0#583.0#668.0#705.0#718.0#742.0#693.0#686.0#668.0#668.0#677.0#688.0#681.0#697.0#697.0,136.0#147.0#147.0#147.0#149.0#143.0#145.0#157.0#203.0#232.0#241.0#244.0#254.0#233.0#232.0#222.0#222.0#224.0#227.0#225.0#227.0#227.0,97.0#106.0#106.0#106.0#109.0#106.0#107.0#110.0#119.0#128.0#129.0#130.0#131.0#126.0#125.0#122.0#123.0#123.0#124.0#121.0#121.0#122.0,539.0#590.0#590.0#590.0#599.0#582.0#594.0#628.0#786.0#900.0#946.0#962.0#996.0#926.0#918.0#890.0#890.0#901.0#915.0#906.0#924.0#924.0,3557.353#3969.4731#3969.4731#3969.4731#4054.1423#3915.6497#4004.4314#4258.694#5419.3267#6300.0#6632.621#6755.518#7005.289#6460.9614#6394.59#6168.3564#6178.838#6255.2056#6363.09#6268.49#6393.03#6404.0015,89.04762#103.56818#103.56818#103.56818#105.95556#108.95238#112.20238#109.21739#122.17593#135.66101#142.96611#142.33333#150.28333#150.3909#147.63635#144.50943#146.60378#147.92453#152.04718#149.27884#150.60577#152.78847,316773.84#411111.1#411111.1#411111.1#429558.9#426619.34#449306.72#465123.44#662111.25#854664.4#948240.06#961535.4#1052778.1#971669.8#944073.94#891385.7#905840.94#925298.3#967489.9#935752.94#962827.2#978457.56,17598.547#22839.506#22839.506#22839.506#23864.383#23701.074#24961.484#25840.191#36783.957#47481.355#52680.004#53418.633#58487.67#53981.656#52448.55#49521.426#50324.496#51405.46#53749.438#51986.273#53490.4#54358.754,1.1857843#1.3231577#1.3231577#1.3231577#1.3513808#1.3052166#1.3348105#1.4195646#1.8064423#2.1#2.2108736#2.2518394#2.3350964#2.1536539#2.13153#2.0561187#2.0596125#2.0850685#2.1210299#2.0894969#2.1310098#2.1346672,58.66462707519531#56.58837127685547#56.58837127685547#56.58837127685547#56.235008239746094#56.90669631958008#55.829158782958984#54.119651794433594#48.841392517089844#45.98600769042969#45.21479797363281#44.47124099731445#41.92192077636719#44.629844665527344#45.21079635620117#45.85446548461914#45.845638275146484#44.88153076171875#44.647315979003906#44.87049865722656#44.7681999206543#44.75928497314453,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,14#14#14#14#14#14#14#15#16#19#19#19#19#17#17#16#16#16#17#17#17#17,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#Mathieu Carbou#Patrick#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#Jeanfrancois Arcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#Aki Yoshida,0#12#175#179#221#253#350#512#515#601#624#657#733#761#820#894#903#1029#1103#1251#1868#2038,2#14#177#181#223#255#352#514#517#603#626#659#735#763#822#896#905#1031#1105#1253#1870#2040,29/04/10-27/04/10#11/05/10-27/04/10#21/10/10-27/04/10#25/10/10-27/04/10#06/12/10-27/04/10#07/01/11-27/04/10#14/04/11-27/04/10#23/09/11-27/04/10#26/09/11-27/04/10#21/12/11-27/04/10#13/01/12-27/04/10#15/02/12-27/04/10#01/05/12-27/04/10#29/05/12-27/04/10#27/07/12-27/04/10#09/10/12-27/04/10#18/10/12-27/04/10#21/02/13-27/04/10#06/05/13-27/04/10#01/10/13-27/04/10#10/06/15-27/04/10#27/11/15-27/04/10,0#20#1#1#1#10#4#11#21#16#8#6#18#3#2#5#1#8#3#0#2#1,0#35#2#2#1#21#4#18#23#21#13#8#20#16#6#13#2#10#4#1#4#2,0#486#10#6#68#212#74#313#813#713#273#90#514#479#66#198#5#172#79#68#84#11,0#468#10#6#64#123#61#275#716#674#205#87#130#445#58#148#5#52#74#64#84#11,0#5#1#1#7#69#1#9#3#7#16#2#2#5#1#15#1#3#1#36#1#3,0#5#1#1#7#69#1#9#3#7#16#2#2#5#1#15#1#3#1#36#1#3,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#1#0#0#1#0#1#1#1#0#0#0#1#1#1#1#0,0#0#0#0#0#0#1#0#0#1#0#1#1#1#0#0#0#1#1#1#1#0,59.json
2614,4#5#7,4#5#7,4#5#7,0.0#0.0#0.0,0.5945767164230347#0.17279177904129028#0.098594531416893,0.8536269104077615#0.45229328508722305#0.18352707106987912,0#0#2,0#0#1,0#0#3,1#1#2,1#1#2,2.0#1.96#2.56,0#0#1,2#4#6,2#3#4,13.0#15.0#18.0,3.0#6.0#6.0,19.0#27.0#38.0,4.0#8.0#10.0,16.0#21.0#24.0,23.0#35.0#48.0,92.0#153.73111#220.07819,8.666667#10.0#15.0,797.3334#1537.311#3301.1729,44.2963#85.406166#183.3985,0.030666666#0.051243704#0.07335939,124.7987289428711#118.5140380859375#110.96754455566406,0#0#0,0#0#0,0#0#0,1#1#1,0#0#0,0#0#0,0#0#0,0#0#0,1#1#1,0#0#0,0#0#0,0#0#0,jfarcand#jfarcand#jfarcand,0#23#23,1098#1121#1121,29/04/13-27/04/10#22/05/13-27/04/10#22/05/13-27/04/10,0#1#3,0#1#4,0#50#73,0#42#57,0#6#3,0#6#3,0#0#0,0#1#0,0#1#0,1805.json
1745,3,3,3,0,0.022562388330698,0.951324330220695,0,0,0,1,1,1.89,0,0,0,9,2,10,2,11,12,41.51318,4.5,186.80931,10.378295,0.013837727,133.597229003906,0,0,0,1,0,0,0,0,0,0,0,0,jfarcand,0,1967,15/09/15-27/04/10,0,0,0,0,0,0,0,0,0,1469.json
2831,8#9#9#9#9,8#9#9#9#9,8#9#9#9#9,0.0#0.0#0.0#0.0#0.0,0.006833093706518412#0.006953478325158358#0.013716771267354488#0.002086842432618141#0.0038501224480569363,0.005072148048739396#0.006544753978513779#0.027206388032578653#0.001811437541447432#0.0017513517472414288,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,2#2#2#2#2,2#2#2#2#2,3.12#3.14#3.14#3.14#3.14,1#1#1#1#1,5#5#3#5#5,5#5#3#5#5,25.0#24.0#22.0#24.0#24.0,10.0#10.0#9.0#12.0#12.0,50.0#48.0#42.0#50.0#50.0,13.0#17.0#17.0#20.0#20.0,35.0#34.0#31.0#36.0#36.0,63.0#65.0#59.0#70.0#70.0,323.14484#330.6851#292.29758#361.89478#361.89478,16.25#20.400002#20.777777#20.0#20.0,5251.1035#6745.9766#6073.294#7237.8955#7237.8955,291.72797#374.7765#337.4052#402.10532#402.10532,0.10771494#0.11022836#0.097432524#0.12063159#0.12063159,106.80692291259766#104.77889251708984#105.42054748535156#104.30992126464844#104.30992126464844,1#1#1#1#1,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1#1#1#1#1,0#0#0#0#0,0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#jfarcand,0#128#351#836#1010,881#1009#1232#1717#1891,24/09/12-27/04/10#30/01/13-27/04/10#10/09/13-27/04/10#08/01/15-27/04/10#01/07/15-27/04/10,0#3#1#1#2,0#5#2#2#4,0#91#46#81#8,0#87#46#81#8,0#5#4#9#29,0#5#4#9#27,0#0#0#0#0,0#1#1#1#1,0#1#1#1#1,2963.json
1821,4#4#4,4#4#4,4#4#4,0.0#0.0#0.0,0.018330242484807968#0.004577749874442816#0.3196198046207428,0.07964642993593167#0.03688780866831277#0.6357001588503177,2#2#0,1#1#0,3#3#0,2#2#1,2#2#1,2.0#2.0#2.0,0#0#0,3#2#0,3#2#0,23.0#24.0#19.0,5.0#4.0#3.0,32.0#38.0#23.0,8.0#7.0#4.0,28.0#28.0#22.0,40.0#45.0#27.0,192.29419#216.33098#120.404655,18.4#21.0#12.666667,3538.213#4542.9507#1525.1257,196.56738#252.38615#84.72921,0.06409806#0.072110325#0.040134884,120.73509216308594#120.12261962890625#123.39956665039062,0#0#0,0#0#0,0#0#0,1#1#1,0#0#0,0#0#0,0#0#0,0#0#0,1#1#1,0#0#0,0#0#0,0#0#0,jfarcand#timofeevda#jfarcand,0#14#118,1891#1905#2009,01/07/15-27/04/10#15/07/15-27/04/10#27/10/15-27/04/10,0#1#1,0#2#2,0#31#102,0#31#102,0#1#10,0#1#10,0#0#0,0#0#1,0#0#1,370.json
2436,3,2,2,0,0.996819794178009,0.976008249436221,0,0,0,1,1,0,0,0,0,7,1,8,1,8,9,27,3.5,94.5,5.25,0.009,142.40266418457,0,0,0,1,0,0,0,0,0,0,0,0,jfarcand,0,1276,24/10/13-27/04/10,0,0,0,0,0,0,0,0,0,2971.json
2892,4#6#6#8,4#6#6#8,4#6#6#8,0.0#0.0#0.0#0.0,0.6279926300048828#0.3681018352508545#0.37100470066070557#0.02882022224366665,0.8424370014441218#0.7268913804496462#0.7226808501470945#0.0789007590024809,0#2#2#2,0#1#1#1,0#3#3#3,1#2#2#2,1#2#2#2,2.0#2.75#2.75#3.12,0#1#1#1,1#2#2#6,1#2#2#6,13.0#16.0#16.0#21.0,3.0#3.0#3.0#7.0,16.0#24.0#24.0#39.0,4.0#6.0#6.0#12.0,16.0#19.0#19.0#28.0,20.0#30.0#30.0#51.0,80.0#127.43783#127.43783#245.1751,8.666667#16.0#16.0#18.0,693.3334#2039.0052#2039.0052#4413.152,38.51852#113.27807#113.27807#245.17511,0.026666667#0.042479277#0.042479277#0.08172503,125.5254898071289#116.30582427978516#116.30582427978516#108.24279022216797,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,0#0#0#0,0#0#0#0,0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand,0#48#539#674,820#868#1359#1494,25/07/12-27/04/10#11/09/12-27/04/10#15/01/14-27/04/10#30/05/14-27/04/10,0#3#1#2,0#4#2#2,0#60#3#133,0#52#3#125,0#52#2#2,0#50#2#2,0#0#0#0,0#1#1#0,0#1#1#0,969.json
3710,3#3#3#3#3#7#11#14#14#12,3#2#2#3#3#6#9#11#11#12,3#2#2#3#3#6#9#10#10#10,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.1#0.1#0.0,0.05265004187822342#0.9765404462814331#0.9765404462814331#0.587280809879303#0.3253340721130371#0.274298757314682#0.3145993947982788#0.3776676654815674#0.3776676654815674#0.1420716941356659,0.7132506649244729#0.9313508294754228#0.9313508294754228#0.7831777346339268#0.7608204197484764#0.6107872630561177#0.2540584884020893#0.12053809126238965#0.12053809126238965#0.05616804864037967,0#0#0#0#0#1#2#3#3#3,0#0#0#0#0#1#2#3#3#3,0#0#0#0#0#2#4#6#6#6,1#1#1#1#1#2#3#4#4#4,1#1#1#1#1#2#3#4#4#4,1.89#0.0#0.0#1.89#1.89#2.75#2.67#2.41#2.41#2.53,0#0#0#0#0#1#1#1#1#1,1#0#0#0#1#3#4#4#4#5,1#0#0#0#1#3#4#4#4#5,12.0#9.0#9.0#13.0#12.0#14.0#16.0#17.0#17.0#19.0,4.0#3.0#3.0#3.0#6.0#5.0#8.0#10.0#10.0#8.0,16.0#11.0#11.0#17.0#15.0#27.0#37.0#43.0#43.0#46.0,6.0#3.0#3.0#3.0#6.0#9.0#14.0#18.0#18.0#17.0,16.0#12.0#12.0#16.0#18.0#19.0#24.0#27.0#27.0#27.0,22.0#14.0#14.0#20.0#21.0#36.0#51.0#61.0#61.0#63.0,88.0#50.189476#50.189476#80.0#87.56843#152.9254#233.83308#290.04816#290.04816#299.55792,9.0#4.5#4.5#6.5#6.0#12.599999#14.0#15.299999#15.299999#20.1875,792.0#225.85265#225.85265#520.0#525.4106#1926.86#3273.663#4437.737#4437.737#6047.3257,44.0#12.547369#12.547369#28.88889#29.189476#107.047775#181.87018#246.54094#246.54094#335.96252,0.029333333#0.016729826#0.016729826#0.026666667#0.029189477#0.050975133#0.07794436#0.09668272#0.09668272#0.099852644,129.69032287597656#139.1788330078125#139.1788330078125#130.18594360351562#129.7158966064453#115.35775756835938#106.35100555419922#103.29387664794922#103.29387664794922#103.1261215209961,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#Starzu,0#560#561#669#698#1019#1183#1668#1889#2755,2#562#563#671#700#1021#1185#1670#1891#2757,29/04/10-27/04/10#10/11/11-27/04/10#11/11/11-27/04/10#27/02/12-27/04/10#27/03/12-27/04/10#11/02/13-27/04/10#25/07/13-27/04/10#22/11/14-27/04/10#01/07/15-27/04/10#13/11/17-27/04/10,0#3#0#1#1#7#4#3#0#2,0#6#0#2#2#10#4#3#0#6,0#34#0#54#31#100#113#103#0#82,0#30#0#47#31#89#100#43#0#30,0#25#56#37#37#37#15#2#119#2,0#25#11#37#37#37#15#2#41#2,0#0#0#0#0#0#0#0#0#0,0#0#0#0#1#0#1#1#1#0,0#0#0#0#1#0#1#1#1#0,651.json
1580,3,3,3,0,0.785216510295868,0.972883962785654,0,0,0,1,1,1.89,0,0,0,9,2,10,2,11,12,41.51318,4.5,186.80931,10.378295,0.013837727,133.597229003906,0,0,0,1,0,0,1,0,0,0,0,0,Aki Yoshida,0,2131,26/02/16-27/04/10,0,0,0,0,0,0,0,0,0,510.json
2598,16,13,14,0,0.023381793871522,5.17692074258666E-06,3,3,6,4,4,3.28,2,3,2,30,13,85,32,43,117,634.873,36.923077,23441.465,1302.3036,0.21162432,93.7694625854492,0,0,0,1,1,0,0,0,2,4,0,0,jfarcand,0,1114,15/05/13-27/04/10,0,0,0,0,0,0,0,0,0,3149.json
2242,3,3,3,0,0.760316669940949,0.934299096779939,0,0,0,1,1,1.89,0,0,0,9,2,10,2,11,12,41.51318,4.5,186.80931,10.378295,0.013837727,133.597229003906,0,0,0,1,0,0,1,0,0,0,0,0,jfarcand,0,1470,06/05/14-27/04/10,0,0,0,0,0,0,0,0,0,876.json
3698,3,3,3,0,0.946759939193726,0.984174969035877,0,0,0,1,1,1.89,0,0,0,9,2,10,2,11,12,41.51318,4.5,186.80931,10.378295,0.013837727,133.597229003906,0,0,0,1,0,0,0,0,0,0,0,0,jfarcand,0,14,11/05/10-27/04/10,0,0,0,0,0,0,0,0,0,30.json
2858,3#3,3#3,3#3,0.0#0.0,0.09348414093255997#0.09348414093255997,0.6289804906947555#0.6289804906947555,0#0,0#0,0#0,1#1,1#1,1.89#1.89,0#0,1#1,1#1,14.0#14.0,5.0#5.0,17.0#17.0,6.0#6.0,19.0#19.0,23.0#23.0,97.70234#97.70234,8.400001#8.400001,820.6997#820.6997,45.59443#45.59443,0.032567445#0.032567445,129.14646911621094#129.14646911621094,0#0,0#0,0#0,1#1,0#0,0#0,0#0,0#0,2#2,0#0,0#0,0#0,Ryan Lubke#Ryan Lubke,0#2,854#856,28/08/12-27/04/10#30/08/12-27/04/10,0#3,0#3,0#0,0#0,0#14,0#14,0#0,0#0,0#0,2816.json
3710,2#2#3#3#3#3,2#2#3#3#3#3,2#2#3#3#3#3,0.0#0.0#0.0#0.0#0.0#0.0,0.9554787874221802#0.9585047960281372#0.44934821128845215#0.8282843232154846#0.7078571915626526#0.7078571915626526,0.9712892165704315#0.985949526983594#0.9326860050788618#0.9296305178988138#0.9549846183330539#0.9549846183330539,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1#1#1#1#1#1,0.0#0.0#1.89#1.89#1.89#1.89,0#0#0#0#0#0,0#0#0#1#1#1,0#0#0#1#1#1,7.0#7.0#11.0#10.0#9.0#9.0,1.0#1.0#1.0#4.0#2.0#2.0,8.0#8.0#14.0#12.0#12.0#12.0,1.0#1.0#1.0#4.0#2.0#2.0,8.0#8.0#12.0#14.0#11.0#11.0,9.0#9.0#15.0#16.0#14.0#14.0,27.0#27.0#53.77444#60.91768#48.432045#48.432045,3.5#3.5#5.5#5.0#4.5#4.5,94.5#94.5#295.75943#304.58838#217.9442#217.9442,5.25#5.25#16.43108#16.921577#12.108011#12.108011,0.009#0.009#0.017924814#0.020305892#0.016144015#0.016144015,142.4026641845703#142.4026641845703#132.25152587890625#131.60296630859375#132.79563903808594#132.79563903808594,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,jfarcand#jfarcand#jfarcand#jfarcand#jfarcand#jfarcand,0#561#669#698#1019#1889,2#563#671#700#1021#1891,29/04/10-27/04/10#11/11/11-27/04/10#27/02/12-27/04/10#27/03/12-27/04/10#11/02/13-27/04/10#01/07/15-27/04/10,0#0#1#1#3#0,0#0#1#2#6#0,0#8#55#31#31#0,0#0#47#31#21#0,0#56#37#37#37#119,0#11#37#37#37#41,0#0#0#0#0#0,0#0#0#1#0#1,0#0#0#1#0#1,680.json
2822,14,13,13,0.0769230769230769,0.0177159253507853,0.0037238805667124,3,2,5,3,3,2.46,1,3,3,27,9,63,18,36,81,418.76395,27,11306.627,628.14594,0.13958798,97.3638229370117,1,0,0,0,0,0,0,0,3,1,0,0,jfarcand,0,890,03/10/12-27/04/10,0,0,0,0,0,0,0,0,0,2785.json
2703,27#26#25#13,24#24#23#13,26#26#25#13,0.0#0.0#0.0#0.0,0.0013212349731475115#4.441921191755682E-4#5.29735058080405E-4#0.03127530217170715,3.7133555370177135E-8#2.8408465672888543E-8#2.534629649339346E-8#0.0010494350635265504,1#1#1#1,1#1#1#1,2#2#2#2,9#9#9#4,9#9#9#4,5.22#5.22#5.32#3.89,3#3#3#2,15#15#15#6,10#10#9#6,35.0#34.0#33.0#29.0,17.0#17.0#17.0#12.0,124.0#124.0#123.0#64.0,39.0#39.0#39.0#19.0,52.0#51.0#50.0#41.0,163.0#163.0#162.0#83.0,929.1717#924.60535#914.3047#444.67682,40.14706#39.0#37.852943#22.958334,37303.51#36059.61#34609.125#10209.039,2072.4172#2003.3116#1922.7291#567.1688,0.30972388#0.3082018#0.30476823#0.1482256,80.61051177978516#80.6361312866211#81.32975769042969#96.82160949707031,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,2#2#2#2,0#0#0#0,0#0#0#0,jfarcand#Sebastian Lövdahl#jfarcand#jfarcand,0#231#244#345,1008#1240#1253#1353,29/01/13-27/04/10#18/09/13-27/04/10#01/10/13-27/04/10#09/01/14-27/04/10,0#3#2#2,0#7#5#16,0#13#157#747,0#12#153#653,0#15#36#51,0#15#36#51,0#0#0#0,0#1#1#1,0#1#1#1,549.json
1821,4,4,4,0,0.0819136425852776,0.476975307487392,0,0,0,1,1,2,0,1,1,18,3,24,5,21,29,127.377205,15,1910.6581,106.147675,0.042459067,123.106834411621,0,0,0,1,0,0,0,0,1,0,0,0,jfarcand,0,1891,01/07/15-27/04/10,0,0,0,0,0,0,0,0,0,387.json
2401,10#6,10#6,10#6,0.0#0.0,0.4676567316055298#0.340156227350235,0.637251960731788#0.958942307390642,2#1,2#1,4#2,3#2,3#2,3.6#2.75,2#1,2#0,1#0,17.0#11.0,5.0#3.0,37.0#17.0,9.0#4.0,22.0#14.0,46.0#21.0,205.13385#79.95445,15.299999#7.3333335,3138.5479#586.33264,174.36377#32.574036,0.06837795#0.026651485,105.3250732421875#118.72991943359375,0#0,0#0,0#0,1#1,0#0,0#0,0#0,0#0,0#0,2#0,0#0,0#0,jfarcand#jfarcand,0#0,1310#1310,27/11/13-27/04/10#27/11/13-27/04/10,0#2,0#8,0#149,0#133,0#2,0#2,0#0,0#0,0#0,2635.json
2702,18#22#22,15#19#19,15#19#19,0.0#0.0#0.0,0.01628820411860943#0.01059146411716938#0.01046671997755766,2.0147951668539002E-5#3.016978669954958E-6#3.0475175995321553E-6,3#3#3,3#3#3,6#6#6,5#6#6,5#6#6,5.16#6.13#6.13,3#4#4,10#11#11,10#11#11,33.0#37.0#37.0,14.0#16.0#16.0,80.0#92.0#92.0,31.0#36.0#36.0,47.0#53.0#53.0,111.0#128.0#128.0,616.5593#733.1738#733.1738,36.535713#41.625#41.625,22526.436#30518.361#30518.361,1251.4686#1695.4645#1695.4645,0.20551978#0.24439128#0.24439128,92.57398223876953#87.61370086669922#87.61370086669922,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,1#1#1,3#3#3,0#0#0,0#0#0,jfarcand#jfarcand#jfarcand,0#851#2675,1009#1861#3685,30/01/13-27/04/10#01/06/15-27/04/10#29/05/20-27/04/10,0#15#1,0#26#2,0#147#2,0#129#2,0#7#101,0#7#101,0#0#0,0#1#0,0#1#0,3055.json
2529,10#10,8#8,10#10,0.0#0.0,5.304082878865302E-4#2.397848293185234E-4,0.0010674129024381444#4.35514165781497E-4,0#0,0#0,0#0,2#2,2#2,7.03#7.03,1#1,7#8,7#7,27.0#27.0,10.0#10.0,57.0#61.0,20.0#21.0,37.0#37.0,77.0#82.0,401.12793#427.1752,27.0#28.349998,10830.454#12110.416,601.6919#672.8009,0.13370931#0.14239173,102.06786346435547#101.74071502685547,1#1,0#0,0#0,0#0,0#0,0#0,0#0,0#0,2#2,0#0,0#0,0#0,jfarcand#jfarcand,0#35,1183#1218,23/07/13-27/04/10#27/08/13-27/04/10,0#1,0#2,0#13,0#13,0#3,0#3,0#0,0#0,0#0,1813.json
